1942,hate,Waiting for my driver Hate to wait,negative
1943,sadness,Why Telstra Why do you are biggest Teleco have to be so greedy  we need fast Internet and NO Download Caps,negative
1944,worry,Gudafternoon twitter followers Hey m giving u chance now to help me get a gud placement m still maintaining a jobless profile ,negative
1945,sadness,Velf79 Missed you last night hon,negative
1946,worry,colocelt My man its like 330 in NJ I have classes to worry about again,negative
1951,sadness,ab_normal Shucks  Sorry  Sometimes I get wrapped up in FB and forget to check  how you doin,negative
1953,worry,I caaaaant sleepits 330am wahhhh i wanna cry,negative
1954,sadness,And apparently I misplaced my iPod the 30 gb,negative
1956,sadness,very disappointed in him    gonna have to sleep it off,negative
1957,worry,Is also having a lonely night Wishing she could go to Auduns so that she doesnt have that bad dream again,negative
1958,hate,A central lesson of history is that States are parasites which always expand until they destroy their host population  Stefan Molyneux,negative
1960,hate,she_shines92 aww that sucks,negative
1961,sadness,4am foodshopping cause I was sick all day and was in hospitals  being alone blows,negative
1962,worry,wondering where all the money i earnt this financial year has gone i can account for like 3 grand but wheres the rest,negative
1965,sadness,heavenlykevinly You go to sleeeeeeepz,negative
1966,worry,arielleGore I so dont  And wtf Whatthefuck REALLY Really Are they trying to kill me But i might be Depends,negative
1967,worry,I just lost a fight against hangy on Tweefight I lost  Please revenge me Try now httptweefightcomopphangy,negative
1968,sadness,is seriously heartbroken,negative
1969,hate,dragonflyeyes nicks voice still makes me wanna kill things,negative
1970,worry,tonibraxton Will you ever come to SF Bay Area to preform i feel left out,negative
1971,worry,oh i think i didnt do well on my photo editing for Db  sorry ,negative
1972,worry,Aww sad Ruthiexo09 now  stupid crapped up phone and deciding that you would go and screw yourself up and never again work arghhh,negative
1973,worry,start work 2 moro at 630  not looking forward to it,negative
1974,sadness,NellaGrl being lonely all the time,negative
1977,worry,God the weather in London is ammmmazing Yet Im on a train half the day,negative
1981,worry,Going to see Angels and Demons tonight It better not scare me,negative
1983,worry,Having horrible nightmares not gonna go back to sleep,negative
1984,sadness,drinkins Im suffering from the Internet that works bad only sites hosted on russian servers are available for me,negative
1986,worry,is trying so hard to not worry and be at peace despite her circumstances but wonders why some christians are the ones making it so hard,negative
1987,worry,i wish i had more chicken wings,negative
1989,worry,Selling 10jaffa race tickets My friends are so heartless they wont even buy one,negative
1990,worry,I feel like Im on alott of drugs,negative
1991,worry,asks can someone pass me some load  Kahit 2 pesos lang  httpplurkcompwxzyr,negative
1992,worry,ahhh fusterated,negative
1993,anger,bcollinstattoo yes boo for soar throats and earaches,negative
1994,worry,I think I should hire one of those tranlsators because no one ever understands me,negative
1998,sadness,ouch  epic bruise between my toes and a lump just under my ankle  bad times,negative
2000,sadness,Epic ocd moment I deleted my sims file that i spent hours building just because i set his favorite food wrong,negative
2001,worry,MrDix ugly What programmes do you have open,negative
2003,worry,massive headache argh,negative
2004,worry,Its so hard to settle on a name,negative
2007,sadness,Heading home Could really have done without banging my head on the way into the bus,negative
2008,worry,AlexAllTimeLow awww that is very sad  I sawwy,negative
2009,sadness,also i hit my chin on something when i fell down and it hurts  ugh work is gonna suck,negative
2010,worry,feels sorry every time Im printing out I use like 200 new papers,negative
2011,sadness,Doing uni work all weekend Fun times,negative
2012,sadness,_enzo blech thats a fail when youre receiving dollars I quoted a job in USD last month im getting paid now  major losses,negative
2013,sadness,aliwise TMZ HARVEY LEVIN OR TYPETMZ IN FIND PEOPLE   ,negative
2014,sadness,First time Im going home early  sucks to b single no one to call,negative
2016,hate,chuybe again your fault  i didnt make u leave,negative
2019,worry,mosapp just say no reeesee cup,negative
2020,worry,Ill in bed my stomach is killing me,negative
2022,sadness,veronicasmusic When are you guys coming back to do a tour in Oz I missed you when you were here earlier this year   Made me sad,negative
2023,worry,menace718bk Bummer I know   LOL  I actually do more partying when i am in school then out of schoolI think it somehow helps mehahaha,negative
2024,worry,Housemate saw Angel amp Demons last night but left me at home Was looking forward to seeing that  Wanted 2 reminise httpbitlyqFsAg,negative
2026,worry,And its starting to get cold,negative
2027,worry,mikusi gawd People still remember the preggers comment Hate you,negative
2029,sadness,hmm Im disappointed I made 2 servings and I am only able to enjoy one because my stomach is now full  wishing I had company to help,negative
2030,worry,iFollowMike ugh Im not doin too good,negative
2031,worry,Whyyy am I still awake when I have to work at 8 This is not good,negative
2032,worry,really thinks wee callum should of got through last night,negative
2033,sadness,its taking foreverrr for jess_0000 to get here  im bored,negative
2034,worry,I had my hair cut today and my boyfriend didnt notice,negative
2037,hate,Im pretty sure Isis has a tapeworm  So shes allowed to snuggle with me all she wants tonight,negative
2039,worry,Did not feel like getting up,negative
2040,sadness,is very cold,negative
2041,worry,Gone r the days wen we used to sit 4 exams no more exams no more classes no more bunking n no more fun,negative
2042,worry,its at 3 am im very tired but i cant sleep  but i try it,negative
2044,sadness,what a waste of lives  httptrimmLou,negative
2045,sadness,mjh81 I know man my day off and am pulling myself out of bed,negative
2046,hate,got such sore feet,negative
2047,worry,Wykrzyknik uff ble litt trist av Ã¯Â¿Â lese den siste tweetsen din  the challenge prooved too be tough ,negative
2048,worry,i cant find my itouch for the 64577 billionth time n i need it to sleep,negative
2049,sadness,yenbearr yis  i ryke it,negative
2050,worry,Back from AampE very nice Doctor diagnosed ligament damage she felt I could still do my 5k run but it might take me 10 days to heal,negative
2051,sadness,Im havin the stupid stomach pain again amp again Today is my outing with SPH frenz amp my stomach nvr fails to dissappoint me Haiz,negative
2054,sadness,if not impossible,negative
2057,worry,Sons 15th Birthday this weekendTaking him out for a Mexican meal and a major game buying spreeI miss the Lego days,negative
2059,worry,AmalSyazwani i shorry bebeh  it okeh ada one more chance,negative
2060,sadness,boo for all the season finales,negative
2061,worry,Certain tweets I write are on the spot messages for a person group or pornstar and those tweets usually get deleted within the hour,negative
2062,worry,cavs got lucky 2night  lol but lebron took over and killed em another triple double,negative
2063,sadness,OpheliaPunk nothing  its sad actually,negative
2066,worry,Rain rain go away,negative
2068,worry,Fucking typical GHM arrives just as I leave for work Its going to be a long day,negative
2070,sadness,Vzzzbx Im gladsad that its not just memy iPhone  badoptus,negative
2071,worry,Bout to knock out Feelin a lil sick  peace yall,negative
2073,worry,Just got home after walking the dogs  Very humid in Kaneohe  No AC in my home    Ceiling fans work,negative
2074,worry,Cadistra NOOOO Ill miss you too much  I went stag to my prom and all the high school and middle school dances if that helps gt_gt,negative
2075,hate,FUCKSAKE i shouldnt smoke so much stuff,negative
2077,sadness,likes being friends but it hurts when u love your friend but the feelings arent the same trying to sleep has to really try to give up,negative
2081,worry,Why dont any of my friends ever miss me  why do 40 year old pervs like me  why cant I be a shape shifter ,negative
2082,worry,Entered house searching mode yesterday we need to find an apartment in DÃ¯Â¿Âsseldorf until the end of August this one was temporary,negative
2083,sadness,TheLastDoctor He was creepy for me at first but I did really grow to like him I cried like a baby when he and Tosh died,negative
2086,worry,with hubby at the dentist ready to hold his hand  and getting nervy about potentially buying a car tomorrow,negative
2088,hate,So damn tired Another long day trw,negative
2089,hate,just woke up Im starving,negative
2091,sadness,going down the post office to try and sort this whole ebay hacker thing,negative
2095,worry,abduzeedo something wrong layout of abduzzeedo site looks no good today anyone,negative
2097,worry,Getting that funny feeling that usually indicates Im sick Great,negative
2098,sadness,Bacon Fail at Gulb lack of chef,negative
2099,worry,got another long day of papers and projects tomorrow  but this time one of the projects is shaving its been like 2 mths lol man legseww,negative
2100,worry,thatlass yeah its gonna be rubbish,negative
2101,sadness,chantalclaret D You get hate tweets  thats sasd,negative
2103,sadness,is suprisingly okay or possibly still drunk goodbyes suck though,negative
2104,worry,Just checked my bank balance I spend like a millionaire despite the fact I am nowhere near as rich as one,negative
2105,worry,Wow i will be away and my quotexpectingquot wife is going to be here in India thats gonna suck since I have made her so dependent on myself,negative
2106,sadness,i wanna go out,negative
2107,sadness,its overwhelming how im finally catching up with my cousinbff since i was three who i havent seen in years ah memories miss her,negative
2108,worry,missing my man two months is so long to not see him,negative
2110,sadness,SF felt WAY too intense for me tonight Hope that doesnt keep up Upset with myself for not hanging with fascinated and pearl,negative
2111,worry,I read the disclaimer I had to close my browser  httptinyurlcomn28lr3,negative
2112,worry,Its chilly n lonley n this livingroom,negative
2113,sadness,divabat so sorry to hear that  I lost two hard drives this year I know the feeling,negative
2114,sadness,So many farewell parties sad to see people leaving ,negative
2117,worry,Memphis just cant catch a break these days My poor Tigers,negative
2119,sadness,Im sleepy but is feeling under the weather ugh These damn tonsils I need some company or somebody to talk too,negative
2120,worry,5500 words and counting  My hands hurt,negative
2122,worry,I miss the Doctor Who regular series,negative
2123,worry,Jeez Little one is seriously constipated Dont know what to do anymore Anyone tips Its terrible seeing him in serious pain,negative
2124,sadness,im the only ho that didnt go to tigerheat tonite,negative
2126,worry,damienmulley Yes otherdad  katiemoffat Wait do I go back to sleep or cause mischief,negative
2128,sadness,not to be too macabre but its hard to believe we dropped a real nuclear weapon on real japanese humans  httpowly9NRu warisfucked,negative
2129,worry,Inshalla Devo I wont be at the Astor tonight,negative
2130,sadness,OpheliaPunk i wish i wasnt all  bummed but i kinda am,negative
2131,sadness,notmywords yupunfortunately  Took today off work and just slept all day,negative
2132,worry,iTunes upgrade reset playcount to zero  How will I know which one of 143 Hasta Siempre versions I liked best,negative
2133,sadness,is feeling so bored i miss school time,negative
2134,worry,Watched The Notebook last night Wahhhhhhh  V good  Cried my eyes out  Maybe a bit too close to home I think    Go watch,negative
2135,anger,My stomach is all EXPLODE from the wendys  why is everything that tastes good bad for you,negative
2137,worry,_erica hugs those are the worst Mine used to be really bad on the first daysometimes cant even get out of bed,negative
2140,worry,AlexAllTimeLow aww  cant wait till u get 2 Sydney D i missed out on tickets tho O xxx,negative
2141,worry,imissu come back home now honey,negative
2143,worry,Zobi09 Im concerned for that family,negative
2144,hate,Epiphora I will never forgive you for burying the erotica Youre snuffing out our love,negative
2145,hate,Had to fix bike chain on the way to workarrived a filthy bloody mess   lovely weather though,negative
2147,sadness,etschuetz that sux  but mayb 4 the btr u nvr know,negative
2149,sadness,Cant sleeeeep amp i miss my long hairrr,negative
2151,sadness,mom is ok so far just missing jaron,negative
2153,worry,just called Toyota Car wont be ready til 5,negative
2155,worry,mrcoups oh dear  not fun,negative
2156,worry,Cant sleepso Im watching HGTV Im afraid infomercials are about to take over,negative
2158,sadness,has had AWFUL hiccups today and now cant fall asleep because of them,negative
2161,sadness,Use twitter quit life,negative
2162,worry,widrfm  hey is your site down I was going to listen to the web stream but cant get to the site,negative
2166,sadness,Listing to old jb music Going bck to 2006amp2007 lt33 i miss tht,negative
2167,hate,wants to move to QLD already this cold weather is killing me,negative
2168,sadness,Just woke up amp cant go back to sleep Had a txt from the bff sayin if youre up call me sounds important but that was 4 hours ago,negative
2172,sadness,My truss failing  httpyfrogcom154upj,negative
2173,worry,Keiyaunna So i guess im stuck in the LOBBY,negative
2174,worry,365days rperss where are youuuuuuu,negative
2175,hate,stuck in huge traffic jam,negative
2176,worry,This porridge tastes shit I cba with today man,negative
2177,worry,Have to sell my car Its costing me too much Can now afford one rollerskate Bye bye petey,negative
2179,sadness,Trending Topics on Twitter used to useful Now theyre just like middle schoolers passing around notes cause class is boring,negative
2180,hate,hates typing on a mac wishing that ill be done my english essay soon  sleeeepy,negative
2183,worry,seriously getting hurt 4 days before nationals what a joke,negative
2184,sadness,helloinsightful CEREAL DOESNT COME WITH TOYS ANYMORE i jus been thinkin i was buyin the wrong kinds  say it aint so Mo,negative
2186,sadness,Now the mosquito truck is waking me up,negative
2187,worry,katelynizzle haha okay you were talking about middle college grad I think and I got worried,negative
2188,worry,I hate tossing and turning Why cant i just fall asleep,negative
2189,sadness,Another boring meeting to attend,negative
2192,worry,Cant seem to sleep tonight Its 338am I need to get up in less than 4 hours,negative
2193,hate,bah i h8 waking up,negative
2196,hate,i hate working especially when the weather is good,negative
2197,sadness,damn i missed xsparkages blogtv  i hope it was funsies,negative
2199,sadness,Im torn do I get an extended warranty for my iPhone when mine runs out or jailbreak Ive already got problems with battery amp earpiece,negative
2200,worry,dawndela yeh still have the weekend but I get weekends anyways today is my full last day of vacation time,negative
2202,sadness,friday night is my fav night of the week but now I have to go to stupid dog training classes,negative
2203,sadness,xBellaMariex Hello Bella why r you going to delete your account,negative
2204,worry,HannaManna I think it goes against everything i thought the olympic spirit of Team GB iswas,negative
2205,worry,Auditions are good but Iam super nervous That is one of my virtues,negative
2207,sadness,nicolepenney That sucks Im going to be doing summer school  Need to catch up on several units,negative
2208,worry,Going to revise for physics,negative
2209,hate,Have you ever stepped on a slug by accident I just did  I hate bugs,negative
2210,sadness,Damn 4got to turn off my alarm so I woke up at 545am,negative
2211,sadness,I miss Cary and want to drink some chocolate milk with him,negative
2216,worry,urbancritter I am lost Please help me find a good home,negative
2219,sadness,im ill hate it seeing the doc at 5 too 10,negative
2220,worry,Want to get my hands dirty with FubuMVC httpbitlyJ00ha but the documentation is not yet complete,negative
2221,hate,Shit week all fucking week  off to the gym now with the worst headache,negative
2223,sadness,JasonVonBerg thats the crazy part  was for 1630 but reasons include quotfull schedulequot amp quottravelling with his daughterquot So Not Cool,negative
2226,hate,my eyes are streaming i HATE hayfever  its so bad even my tablets arent working,negative
2228,worry,Yvette_Maree omfg are you alright,negative
2229,worry,yanq_ndo OMG Im so sorry Im the worst employee ever My hard drive just failed taking the survey data with it,negative
2230,worry,is bored at school and my throat it swollen,negative
2231,sadness,Approaching the weekend quite quickly and so much more work left to do,negative
2233,worry,down with a nasty cold in cagayan de oro,negative
2234,sadness,NOW IM SAD BUT IM NOT GIVING IN FIRSTI DIDNT DO NOTHING    ,negative
2235,boredom,My brother just woke me up to help him with his homework Im not happy,negative
2236,sadness,Disturbed They sold the baby tiger I met in Thailand as an exotic pet Greedy bastards,negative
2239,sadness,and Im so naughty I cant even take my dog I have to sit amp watch how proper dog owners do it will Brunos life ever be the same,negative
2241,sadness,Also anyone else hayfevery today Ive only been awake for 40mins and sufferin already,negative
2242,sadness,Im glad that all got cleared up  I lah you  Idk why Linda hates me though,negative
2244,sadness,alexandramusic morning Alex hope you will be tweeting lots today as we do miss you when you arent on here  xx,negative
2245,worry,Euh got LDAP Schema Error  Why oh Why,negative
2251,sadness,TheeRealFDHC Sorry to hear that man  He is were the bullshit cant reach him now My heart goes out to you and your family,negative
2254,hate,GGSerena boo you didnt answer my text,negative
2256,worry,AlexAllTimeLow aw  were sad you had to leave tokyo come backplease,negative
2263,worry,E docs are getting younger these dayscan u guess where am iyup NUH paying my ear doc a visit Ouch,negative
2265,worry,chrissalad My Mum said I probably wont get out of it  ALSO  it goes for like 2 months Thats normal right,negative
2266,sadness,im cold  i still cant find my hoodie,negative
2271,sadness,Um why arent episodes 114 of Lost season 5 on abc  Good thing Im going to Vegas in the am to keep me distracted from this tragedy,negative
2272,worry,fauzims It was white  I acidentally left it in when i was doing my colours,negative
2275,worry,I seriously hate my life its currently 242am I have 3 finals tomorrow and have not slept a single second,negative
2276,worry,KINGmoney Im sorryIll make sure I do that next time,negative
2277,sadness,Kristie999 same Was going to try warm milk but Im lactose intolerant  haha,negative
2279,worry,yack yack  resorting to these 2ampampetc to stay within twitter limits not good,negative
2280,worry,I wish I could go back to bed with wowshaggy,negative
2281,boredom,just woke up day off and need to go in to work that sucks Also have to go dentist for filling at 12 then st helens for mri scan at 2,negative
2282,sadness,Mom has left again,negative
2284,sadness,chapter 27 probably on monday i still need more comments,negative
2286,worry,i cant afford it  go to school here  ,negative
2287,worry,cries AJ radio is gone  Guess I wont be DJing anymore until I get this fully fixed How are we btw Heaps of homework long weekend,negative
2289,sadness, need retail therapy bad AHHHgimme money geebus,negative
2290,worry,i feel less than nothin lower than zero,negative
2291,worry,Attempting to sleep My puppy is sick already,negative
2292,hate,my mind is racing  bc of 4 words he wrote  I hate him but I hate her most  and I cant keep from falling for him,negative
2293,sadness,cant sleep  so tired goodnight maybe ,negative
2296,sadness,dtothealex really Im an alumnus and I dont know myself and we didnt have Macs yet when I was there,negative
2297,worry,GianninaRossini blimey Youre still suffering,negative
2299,sadness,Back to LA from Las Vagas Nice Trip  Nice Food but lose 100 with Slot Machine,negative
2301,worry,Keiyaunna OH FACK U GAVE ME POLICE THATS SOME SERIOUSE SHIT,negative
2303,worry,Too broke for cigarettes,negative
2305,worry,squirrel where i hate squirrels,negative
2308,worry,Cant sleep  amp why isnt my  in my damn account BofA is trippin,negative
2309,worry,tissuerose im with you in this  ive always have prob prioritizing myself ahead of him,negative
2313,boredom,Finishing the video Fuck me its so long,negative
2314,worry,LAPPYTOP BATERRRY DYINGtryingtofind a movieto watch since im staying in  and goingto my room,negative
2315,sadness,wowowee willie of fortune is just making me depressed  damn love,negative
2316,hate,Bluedart takes a shipment all the way before figuring out quotNo Deliverquot and then bring it back Databases anyone,negative
2317,sadness,Watching Jimmy F  delete all his social network profiles  No more Jimmy cyber time,negative
2318,worry,I no longer have a ticket for ny,negative
2320,worry,I have to study ,negative
2321,hate,Just been bitten by SmoothStreaming it doesnt seem to work for my clients linux usersfanfrickingtastic,negative
2323,hate, MADAYA KA CHRISTIAN BLEH I HATE U  httpplurkcompwy2yg,negative
2324,worry,Squabbling with people over the internet is great for my Tumblarity but bad for my ego when they have more internet friends than me,negative
2326,worry,Type cold in my room,negative
2327,sadness,Desperately wishing I could sleep  But I am too frazzled about my Gma and cant sleep  Its really bad tonight  xx,negative
2329,worry,is MySpace mobile free or do u have 2 have credit cause they are liers,negative
2330,worry,MaryKathrynK Yikes  I hope she was okay  I never her heard her say her tummy hurt,negative
2332,worry,Flight to hurghada delayed 7 hours,negative
2333,worry,Going to be a strange weekend Probably srtarting off with working til midnight tonight,negative
2339,sadness,No allowed a calculator for this exam despite it containing laths that is impossible to compute in my head,negative
2340,worry,Whataburger closing all locations but tally  so harsh might have to transfer schools,negative
2342,sadness,3 hours of sleep and a mild hangover  carelessness and the loss of a brand new ipod pouch,negative
2343,worry,MarieLuna Im sure its not what you think Is this really you i saw you couple of months back in NAIAwas shy to approach 4 a pic,negative
2344,worry,im so worn out this week has sped by soo fast gonna ask mum if we can go to the movies im desperate,negative
2345,sadness,Wee laddies been SO upset for about 2 hours Tried soothing him in bed nursing etc Nope Up at 330am for real food Blue Clues now,negative
2348,worry,Ive got a dentists appointment soon  The drill feels like Ive got my brain in a blender  not looking forward to it,negative
2353,worry,Scarlettjen fuck it should be recoverable its just the boot part thats messed up grr argh my business was on there,negative
2355,worry,ajaedandridge ate pussy I refuse to bless her cuz she already clingy,negative
2358,worry,Not well again  littlereidy its definitely not hayfever,negative
2359,worry,HOW COME ITS SO HARD TO FIND A GUY WITH THE SAME PASSION FOR LOVE AS FOR A WOMAN AM I EVER GOING TO SEE THE DAY IM lonely yall,negative
2360,sadness,madeofhoney1 im sorry i dont wanna cuz of how u act u just turn right around and ignore me and all that,negative
2362,worry,SydneyAlterEgo probably not in this weather,negative
2365,sadness,Ugh id better get up for work,negative
2367,worry,I am living in a country where the government is ALWAYS a circus show  sad but true,negative
2369,sadness,had my lip pierced for about 30 minutes  and then it died,negative
2370,sadness,why not everything workout as you planned,negative
2371,worry,Dont know who U R anymore,negative
2372,sadness,aww only 15minutes left of family guy,negative
2374,worry,My dead grandpa pays more attention to me than you do,negative
2377,boredom,dont know what to do today  amazing weather and im sitting here great,negative
2378,worry,BIG NEWS But I dont know if I can share it,negative
2380,worry,alabamawhirly Ill be stuck inside the office all day today,negative
2381,worry,Being dragged round Ikea this morning  Bad times,negative
2382,worry,Nelley aww sorry boo I havent bought a printer in 4 years my canon i900d is still making amazing prints Have zero fisheye exp,negative
2383,sadness,I wanted to see the story on ACORN tonight on Glen Beck but I missed it,negative
2384,worry,So  Still finishing errands for a trip tomorrow morning where I have to be at airport at 6am,negative
2385,sadness,Tv arrived but cant play cos have to go to stupid work,negative
2386,worry,QueenofScots67 this is a little sad and I know I am new but no one has ff me yet,negative
2387,worry,Invasion of the Old Ladies has just ended still have to clean up not going to be able to make it to the tweetup tonight,negative
2391,worry,monroejnicole Im goodie I feel like we are so disconnected,negative
2393,worry,arrives in mfk With these potholes I foresee a wheel changing session Hai no man,negative
2394,sadness,going to bedwith NO sexy time UGHHH,negative
2395,worry,sneezing is never a good sign,negative
2396,sadness,Sometimes I have a pillow and sometimes I dont,negative
2397,worry,GuitarHeroDevs Why online one download this week,negative
2398,worry,sigh i always disappoint people who get in my way  everyone  im OUT i might disappoint everyone else here,negative
2399,sadness,kpatthethird FML dad didnt leave me any moneyz so i have 2 wait till he gets home   call me when you finish work,negative
2400,worry,ajaedandridge  ummmlast night when I DMd you you said it was a quotgoodquot question,negative
2401,hate,I hate this bit,negative
2404,sadness,I miss Feb 23rd 2008  best night of my whole entire fucking life Id rather relive that night then win 1million,negative
2406,sadness,harneet RangitaNandy as a kid i remember searching with the local video store owner in a godown  got a video tape with fungus badluck,negative
2408,worry,FLASxyBlck25 right now thats about all I can deal with  I work too much and I need my space Most women dont offer that,negative
2409,worry,work suckd another closing nite with 30 dollars pockeded  i need a new job,negative
2413,worry,screw the fact you cant post LONG updates on twitter,negative
2414,worry,Miss_Thrifty eBay 10 mile rule not working for me  Too many pairs of leather trousers being sold in Aberdeen Will try next week,negative
2417,worry,NosliwEiggam hey got your text sms i plan on maybe just catching a flick tonight last night was a wee bit too much for me,negative
2421,sadness,freakyfriday Slipped in the shower and fell Lucky to escape with just a couple of concussions,negative
2422,sadness,Damn I failed in my assassination attempt on Louis  re httpffim3mrIM,negative
2423,sadness,displayspook damn i missed it too,negative
2424,sadness,Y AM I STILL AWAKE SMH THIS SUCKS,negative
2425,sadness,is having headache and colds,negative
2427,sadness,This headache is killing me yet I need to cover some boring police event,negative
2428,worry,Another night of not sleeping,negative
2429,worry,tommcfly dannymcfly mcflyharry and dougiemcfly i think you should come home now,negative
2430,worry,You guys dont get too drunk without me,negative
2433,hate,This place blows My UberTwitter isnt functioning here Had to switch to TB,negative
2434,worry,UltraSub Too much details     But glad he is better,negative
2436,sadness,Im sooo lost without my car  This is truly depressing Pregnant people should NEVER be this stressed out,negative
2438,sadness,jessiimiica I am like the most saddest person on jtv right now because you are not on,negative
2439,sadness,Heathrow Connect is Ã¯Â¿Â740i thought it was a bargain express is 15but then it terminated at HayesHarlington and i had to take a bus,negative
2442,sadness,brookedanielle_ it just upsets me  becasue like 6 years we have loved them  and then this happens  imm really uset now x,negative
2444,sadness,Marley and me is the saddest movie ever I never cry in movies but this movie mad me cry,negative
2446,sadness,I was looking forward to seeing PapaRoach in Raleigh fan for 10 years NB too but scalpers took the tix and sell them for 200  morons,negative
2447,sadness,chasssss they got attacked by the club,negative
2448,hate,Cars been dropped off for service and mot  getting the train home Hate public transport,negative
2449,worry,Morning tweeple Im a bit sneezy today,negative
2453,worry,Did not win Kelly Clarkson Tickets Sorry Cecilia Really wish I could give that to you You so much deserve it,negative
2454,sadness,xxsteebiexx lol i know i wld like to get a reply from seann william scott but he dont reply  and hes one of my favourite actors,negative
2455,sadness,im so mad that im going to be missing the maine tomorrow because it takes all effing day to fly to florida,negative
2458,worry,what do u do when ur dads losing it mentaly and dosent remeber you,negative
2459,worry,why am i upi have to wake up at 7,negative
2460,sadness,Google Wave presentation httpbitly2ehfov  Im not very impressed Its nice but its not really for me,negative
2461,worry,dylandersen I am lost Please help me find a good home,negative
2462,sadness,Fixed my favourites 180 and the heels fell off after 4 wears,negative
2467,worry,Hate be late,negative
2468,worry,feeling like shit hope its not swine flu or something,negative
2469,worry,Its friday and im sick story of my life,negative
2470,worry,how i wish the result IS true,negative
2472,worry,queeeniee Wheres yummiest Pan Mee For me its behind Dance Center Ipoh Garden South and i miss it,negative
2476,sadness,Nice action shot httpbitlym8zfx   I miss working a pole,negative
2477,sadness,I am not going to entertain any request for reducing shipping cost by using registered post instead of courier from now on,negative
2478,worry,I still have a very depressed feline fuzzballits another trip to vet tmrw to see what can be doneworried doesnt even cover it,negative
2480,sadness,Going to miss my roomie Staycy We will no longer be roomies starting tomorrow,negative
2481,worry,crunchybunny Sus Ate I was so upset I wasnt informed AT ALL Turns out they told Sarms and they expected her to tell me Huff,negative
2482,hate,Hydro drive abandoned after three miles,negative
2484,worry,MadamSalami pmsl poo We had crap everywhere too But NO More Love it My wool stash today though,negative
2485,sadness,dreading work tomorrow wish I had one more day off,negative
2486,worry,anttoekneeeeeee with 14mph winds,negative
2487,worry,Rina_spn whats going on,negative
2488,worry,where has my sleep run off to,negative
2492,sadness,mizzlalabaybii KEWSBOOGIE im just so lonely right now maybe SADE GOT ME FEELING LIKE THIS,negative
2493,sadness,very tired and anxious,negative
2495,sadness,its my burfday and im all alone,negative
2496,worry,disquiet Business or pleasure Will keep my eye out for anything Youre just missing a Moondog concert tomorrow night,negative
2497,sadness,JoelMadden I applaud you for accepting gay marriage I have rels that are born again that hate me for it,negative
2498,hate,hmz second most popular page on this governmental site is the 404 page fail,negative
2500,worry,Cant freakin sleep and i have a horrible stomach ache,negative
2501,sadness,Headache,negative
2502,worry,DavidAWatson link no workywork,negative
2503,sadness,Alma773  want somebody to hold me Alma tear tear,negative
2506,worry,kaybob23 too bad i dont have either,negative
2509,sadness,Its beginning to get way too hard to please all of my friends at once,negative
2511,sadness,MrDeNiro i wish someone would inspire me with some sexy time right now ugh but thats not gonna happen  ugh,negative
2512,sadness,not in the mood,negative
2513,sadness,Ill miss the 39th floor view,negative
2514,sadness,now im awake i cant get back to sleep,negative
2515,sadness,Now i feel really really badsorry,negative
2516,worry,where is the sunshinethe only thing i see are clouds,negative
2520,sadness,elmers10 miss u more,negative
2522,sadness,HellenBach the geek the stepson and the live in nanny love BGT me  cant stand it  Had to watch TV upstairs all alone,negative
2524,worry,Rina_spn aww  sick and i hate soup too,negative
2525,hate,upcomingpixar Too bad were in Sweden where Up isnt up on the theaters  here until October,negative
2526,worry,Wide awake Wishing I wasnt Damn nightshift routines Got turned down for the job in Nashville  oh well ,negative
2527,sadness,Enjoying the nice couple dad with my brother to bad we never really see each other anymore,negative
2528,worry,Homework day,negative
2529,worry,In the emergency room with my cousin Shes got mad flu and cant walk or breathe  Why are hospitals always so cold,negative
2530,sadness,Just got finished watching marley and me and I cried like a fucking babyIm missing my beast like crazy,negative
2531,sadness,My phone passed away yesterday He jumped off the table  Searching for a new phone,negative
2532,sadness,oh my god my twitter feed has been taken over by geeky stuff bmw brampitolo kodinlanewave kenkeiter so funny I wish i understood,negative
2533,worry,misstiffytaylor try having your best writing five years behind you  heh it happens,negative
2534,worry,Brizzers haha i agree lameanother thought  y are their concerts so expensivethats kinda lame too,negative
2536,worry,nt online amp mayb next week  if u havent voted pls do httpbitlyhHigd,negative
2537,sadness,nobody loves me on twitter,negative
2538,worry,glassdahl im more than willing to give him what he needs XD but srsly i also think he needs one soon,negative
2539,sadness,iAmNauj cant  wish I was sleeping Gotta be at work in less than 4 hours Wait whatre u doing up,negative
2543,worry,Soooo full that im starting to feel sick,negative
2544,worry,I didnt catch the Jonas Brothers Facebook Webcast  It already ended when I logged in to my Facebook account,negative
2545,sadness,Rina_spn your boyfriend didnt even say bye,negative
2547,sadness,Have you ever realized you never fully have everything you want  feelin down,negative
2550,sadness,Gutted been invited to a bbq tomorrow night gonna miss the BGT final   Wonder if they can wheel the TV outside,negative
2552,worry,I dont know what to wear,negative
2553,worry,How sad is it that your best friend is so selfish and heartless that they exclude you from their life completelyIm so sad,negative
2554,worry,working on my oral presentation and upset,negative
2556,sadness,jerseyzmorenita Sad But True   I SHouldnt Right,negative
2557,worry,3wordsaftersex i think im bleeding,negative
2558,sadness,supposed to be great weather today amp 2moro just my luck Im stuck in work 110 both days,negative
2559,worry,i miss you soo much,negative
2560,sadness,i lost all my friends im alone and sleepyi wanna go home,negative
2561,sadness,brainstuck i didnt get the joke,negative
2562,hate,jojototh abduzeedo firefox ok but opera and IE  footer is not ok,negative
