3127,hate,razzbingo britain is shit,negative
3129,worry,taylorswift13  im wondering if youre as awake as i am ,negative
3130,sadness,Is going to miss Reemer for a couple of months now the tour is over,negative
3131,worry,The test today was killer I didnt even manage to finish on time,negative
3134,sadness,MAVinBKK I know but the wait will be worth it  November just seems so far away at the moment  ,negative
3138,sadness,is now writing 100word newsbites  httpplurkcompwyb4h,negative
3139,sadness,ankurb english screwed up my overall percentage in X in XII again and probably in adm tests too shit happens,negative
3140,worry,pete too early Im afraid  op to take screw out week Tuesday The family will going off Ill me looking fir that Guinness ,negative
3141,worry,KinanLW Wah why are you sad,negative
3145,sadness,low low low low low low low low low,negative
3146,worry,mathewsanders boo I mustve deleted it from my phone  cant find it in my emails either,negative
3147,sadness,Im slowly reallizing how this burn I got at work 5 hours ago really sucks,negative
3148,worry,2 hours after teleconference but cant go back to sleep got some work to do sigh sigh,negative
3150,worry,_hayles yer there must benot sure thocaught it off my brother but got it worse,negative
3152,worry,my iMacs died  keeps cutting out for no reason Anyone recommend a good mac place for service  parts Think I need a new power supply,negative
3154,worry,Leaving for Paris tonight Trying to cram all my assignments for the week done in two days   I think Im half done I hope,negative
3155,worry,its almost comforting to know all LDN people not working on this beautiful day will get skin cancer I want out of this office now,negative
3156,hate,nicko236 It was an app that changed your wallpaper to one of several hundred at random intervals Its hard to find good wallpapers,negative
3157,worry,red update temp of 40 Suspected infection Antibiotics given Appt tomorrow to check temp again fingers crossed  fb,negative
3158,sadness,lupin_bebop thats lame sorry,negative
3159,worry,is having a hard time concentrating today  Have to get it together,negative
3160,sadness,knee surgery back home for about 6 weeks,negative
3163,worry,JulieAdore I checked ULCA theyve got a program in producing Ill be so much interested in But,negative
3164,worry,My neck hurts a lot,negative
3167,sadness,sassisam agh mine just left for New York last month,negative
3168,boredom,Again documentation day,negative
3170,sadness,KINGmoney yep and its freezing i hate winter  im literally wearing blackets,negative
3173,worry,dual reject   httptinyurlcommfm7tl,negative
3174,sadness,My room is too hot to sleep in,negative
3175,worry,Shit Its 2am and Im wide awake,negative
3176,worry,29 mei missing my dad for over a year now,negative
3178,worry,neg2led whats wrong  maybe I can help,negative
3179,worry,I definitely feel sorry for Jamie Stewart Amsterdam audience can really suck wwwxiuxiuorg and read his post of May 27th  ,negative
3182,worry,i thought payday was today but its on saturday  so happy hour wont be happening today lolthank goodness its friday tho ,negative
3184,worry,Feeling sick the now,negative
3185,worry,NatashaTamara awwwwwwI know that feeling,negative
3186,sadness,is way too sleepy to be awake,negative
3187,anger,i hav a chance to win 10 100 1000  i was given a free can of  planthave to wait till the plant grow to know if i won anythin,negative
3190,worry,agh freaking out about going to Wales already gtlt not packed,negative
3193,sadness,I overslept  headache,negative
3195,worry,Raaaaaaaaaaagh early morning  and its not even early Must leave for work in 6 minutes,negative
3196,worry,hes ok dw but i think hes not  httpplurkcompwybsv,negative
3198,sadness,drumstickboy I also used to be close with adiel and sabby But now they changed alot I like when we were in sec 1,negative
3200,worry,Just watched hella home movies with my aunt and uncle I miss the days where our whole family got along,negative
3201,worry,The stars are out Where were you when I needed you,negative
3202,worry,ashleeadams no wonder you hate driving and country roads and stuff,negative
3204,worry,maddysen ohhh i wanna go  gahhh but i dunnooooooo S me confuzzzledd should i or not,negative
3206,sadness,kevincl Same here But I am just going to browse SA until I get bored,negative
3207,worry,ryankanno ack no can see mustheartdogs either  and weird these tweets are in my mentions but not my timeline oh wait new Twitter,negative
3209,worry,33 minutes left before my flannel hobbit shoes get wet  RAIN PLS GO AWAY,negative
3210,worry,Cant believe were going through redundancies again The government has well and truly screwed up  Off with their heads,negative
3212,anger,i never knew a dentention was so hard 2 get,negative
3214,sadness,ConcertJunkie quotI SAAAAAAIDquot Haha It kinda makes me sad though  httpbitlyuJUA3,negative
3216,sadness,nursebettie666 he is the meanest lil boy ever When I was a lil girl everyone loved me,negative
3217,worry,my knee hurts,negative
3218,worry,planning June  lots of appointments meeting briefings and litte time to finish my reports,negative
3222,sadness,freeagentapp free trial ran out today cannot subscribe because Abby accidentally canceled my card  still waiting for a new one,negative
3224,hate,trying to get used to twitter i have a cold,negative
3226,worry,Rain stopped a few minutes ago I noticed that every time I cheer for the rain while its raining it stops I shall not cheer next time,negative
3227,worry,i really need to go and start some more revisionbiology or chemistry today me thinks,negative
3228,worry,Ready for the trip Not ready to leave my baby,negative
3230,sadness,Guitar lessons tomorrow  I have to wake up early again,negative
3231,sadness,Last day in Exeter Had last session in gym last breakfast last meeting coming up,negative
3232,sadness,Im so dizzy already and Im only on the third page of chapter 73  plops head,negative
3233,worry,i misss my phone,negative
3234,sadness,Im soooo sleepy  but Im not a home just yet,negative
3237,sadness,So Tired Its not right to have to get up so early,negative
3239,sadness,i have a headache,negative
3241,sadness,livetosingxo and i had our first fight,negative
3243,worry,andymakesurandy dont worry iPhone users are just as privileged  wish i were heading to the pool,negative
3245,worry,Jinxed myself Damn system upgrade didnt stick Starting again,negative
3246,hate,preparing for my spanish BAAAAAAAAAAH,negative
3250,sadness,Some of the figures quoted are so wildly optimistic they are the stuff of science fiction  A bit disapointed in CIBER and SABIP,negative
3251,worry,So I played this game  yeahhhhh I lost  Im inlove ughhreally cause Im such a fool,negative
3252,worry,my boss is bullying me,negative
3253,worry,K now Im really going to bed even tho I aint tired  night lt3,negative
3255,sadness,Its clear intellectually that severing my relationship was best yet my heart seems 2 B in complete disagreement It hurts so so much,negative
3257,sadness,ashleeadams I dont know what to say except hugs,negative
3258,sadness,10 minutes to boarding 14 hours to home no window seat,negative
3261,worry,is sad his new SB6 CDs got nicked,negative
3262,sadness,amerz Love it I wish my other half could even name web design ladies,negative
3263,worry,Keiyaunna I normally dnt sleep until like 6  cud never sleep at night n ur entertainment,negative
3264,worry,Layin in bed awake Txtin my girl in vegas Wishin I didnt have to work and I was w her,negative
3266,hate,I am so damn hungry its not even funny,negative
3267,sadness,bigfanfriday 2day amp i go amp friggin loose 1 life sucks,negative
3269,sadness,ihuntmidgets I just wish kimmikennedy would send a bruh a DM I wont be on til so I dont waste my erection on a bot,negative
3272,worry,My mobile has stopped recieving text messages AGAIN Stoooopid thing,negative
3274,worry,thecoffeewhore Im sowwy   It sucks I know Ive been there Yay for half days though,negative
3276,worry,chillin after a LOOOONNNGGG day of basketball  hella tired sleepy time zzzz,negative
3277,worry,I think my iPod touch may be breaking itself,negative
3281,hate,cynimarie ps There is such thing as having too much sushi Bleeeeah,negative
3283,worry,mapsadaisical just tried DMing you but it tried to download some strange file so stopped  How come no gmail MaccyM  Missing you  SADS,negative
3285,worry,Revision Time Biology exam monday,negative
3287,worry,cutiemoet u think its fair k den i guess m wrng still i feel its not at all fair,negative
3290,hate,What a gorgeous day And Im going to be stuck in a lab for the next 9 hours or so,negative
3291,sadness,Wrong liesboystell Your the only one I love they really have several women  httptinyurlcomnl6pct,negative
3297,sadness,Felt like crap behaved like my son ate to compensate Pigged out on homeroasted sugar almonds Painful tum threw up still feel sick,negative
3298,sadness,right so richard marxs right here waiting is really making me feel nauseatingly sad,negative
3299,worry,Ugh my neck really hurts  Im out aquatards xox,negative
3301,sadness,captblackeagle  miss you captain,negative
3302,worry,lick_it_good den fell asleep on me,negative
3304,worry,httpbitly1052x1  DO WANT I need a PS3 soon,negative
3305,worry,Dentist in less than 2 hours  Arrgghh I like my teeth the way they are Except for the toothache but thats a minor quibble,negative
3306,sadness,KnightOnline booooo at least give us what the mantanence is for weve waited this long can we have hints clues or full detail pls,negative
3307,sadness,ready 4 the weekend yay me even though once its over im the lucky person that gets to work 10 days in a row till i get another one off,negative
3308,sadness,b4dm1n7on I heard that you cant make it,negative
3309,sadness,At school its so boring,negative
3310,worry,aw Im gonna miss my old username nick jonas shontelle layne and sean kingston replied to my OLD USERNAME  Im gonna start all over,negative
3313,worry,Im so worried about my sisters guinea pig I hope Stalin makes it through tonight  you can do it baby,negative
3315,sadness,itÃ¯Â¿Âs raining I hate rain  going to shop and drink coffee all day,negative
3317,worry,Else find this extremely unfair and unjust The people spoke about the mmj laws 10 years ago here and yet our voices are still not heard,negative
3318,sadness,KINOFLYHIGH fuck i shouldnt have left,negative
3319,worry,Hey Fused Gaming FusedGaming Forums have been delayed until 9PM PT12AM ET tonight sorry   abean2007 live gt httpustream1ntp,negative
3320,sadness,hmstill workin on my contracthmmim feelin awful,negative
3321,worry,The sun is wonderful but makes me feel incredibly fat The less clothes and more exposure thing  today I diet Again,negative
3324,sadness,iamdiddy it is so sad that me and my roommate fry chicken just about every night  330 4 We just finished tonights batch,negative
3325,worry,The sneezing begins,negative
3327,sadness,girlx theyre at the bottom of the thing and arent moving at all feels bad man,negative
3330,worry,it makes me  when i see people replying to people that are only after followers and would never reply back,negative
3333,worry,Oh no that bird is back,negative
3334,sadness,oowwwwhy do wisdom teeth hurt so much,negative
3335,worry,Isnt looking forward to going back to work 3 days off isnt long enough,negative
3337,anger,drakesizzle  If you dont want to come then dont come JEEEEEZ,negative
3340,worry,On my way to work Im runnin late and Im sooooo tired,negative
3341,worry,ladybug8320 ooh work im afarid  looking forward to a sunny weekeknd tho,negative
3342,worry,theerealfdhc OMG my regards to ur nephew Im sorry for ur loss,negative
3346,hate,im sick of waking up and feeling exhausted,negative
3347,worry,My paradise fly catchers abandoned their nest  they are starting again but its gonna b tough,negative
3351,worry,dabobabo I cant believe this Did they give you any reason,negative
3353,worry,still ill HOW LONG MUST THIS GO ON meh meh stuck at home doing history revision til 1030am,negative
3355,worry,It is really hot now I have shorts on and plenty of factor 20 No fish caught yet they may be spawning,negative
3356,sadness,gleeding Need a tickettttt  Gah Ya youve got me on there reason346 Havent listened to dear Elliott for a few weeksoverdue,negative
3357,sadness,I cant sleep  epp someone is awake and it scared the crap outta me,negative
3360,worry,One of these days Im going to delete something really important   Someone please restrict my access,negative
3362,hate,hate this fucking cold i cant stop sneezing and claratyne only works for an hr or 2,negative
3363,worry,YOitsEILEEN And webless starting the day after that  homeless,negative
3364,worry,just seen 1 of the fat single Mums from up the road quotseductivelyquot sprawled across some poor blokes bonnet He probably needs new shockers,negative
3367,worry,cannot go cannot refused to feel the pain,negative
3370,worry,ShomariW LOL PR is AMERICA LMAO He dont like me theres nothing I can do,negative
3371,worry,I was hoping ABC will pick up quotking of the hillquot but they said no,negative
3372,worry,My poor andrew just had 2 of his wisdom teeth removed  i wish hell get better fast,negative
3374,worry,did not sleep a wink last night  X,negative
3376,sadness,beautiful day and im working  leaving now so i can get some sun though,negative
3379,worry,went to bed last night with the feeling of a migraine coming and woke up feeling worse,negative
3381,worry,today is my last day of high school most things i do today will be my last time doing them  pure CRAZINESS,negative
3384,sadness,skateramps omfg  whyyyyyy not that sucks and r18 wtf  TAI getcho asses down here,negative
3386,sadness,I got a new high speed Machine stuffed with latest technology for Development in office but it z crashed now,negative
3387,worry,Bob Dylan  It Aint Me Babe Important day today tell you guys more later Off to work iIm late,negative
3388,sadness,kateesslemont i tried and failed,negative
3389,sadness,Elena left this morning Nine months spent living with her and now itll probably be about 2 years till I see her again Hmph,negative
3390,sadness,Wiccawise21   Were idiots  Ok mostly I was skint but hell I couldve done something,negative
3393,worry,Forced myself out of bed this morning but failed to cycle in Damn,negative
3394,sadness,I was sleeping soo good but just woke up like 10 mins ago n got sick  not feeling so great I wanna go back to sleep but Im wide awake,negative
3395,sadness,Happy Greys day everyone Oh I miss Greys,negative
3397,worry,Well be moving from a strength to a hypertrophy phase for chest back shoulders and arms for the next few weeks Legs will stay behind,negative
3398,worry,jerk josh didnt even come meet me   im thinking of a number guess ,negative
3399,worry,i am not happy at all,negative
3400,worry,Im regretting the alcohol I consumed last night MY HEAD,negative
3402,worry,Bloody servers are down at work for at least 3 hours Want to go home now,negative
3403,hate,in the mailbox already for 2 hours,negative
3404,worry,CourtneySit Hey are you quiet today or is it mework was nuts todayno tweeting time,negative
3407,worry,Is in the badbooks again dont know why I bother,negative
3408,worry,mrtrev hug yep I hate that meself,negative
3410,worry,In KL now took wrong turn after Sg Besi now jam in city center,negative
3411,sadness,im so hungry and i have nothing to eat,negative
3412,hate,JeremyTheXIV i take it youre not a fan,negative
3413,worry,That was a  and its because I missed too many leg sessions recently,negative
3414,sadness,oooh battlestar galactica is on the other channel its the rebellion episode man i feel so sad about what became of gaeta  i liked him,negative
3415,worry,EPMorgan I cant even do that  not good,negative
3416,worry,eughhhh feels really ill today   headache bunged up and a sore throat  hayfever,negative
3417,worry,wont be going to the Oxford Internet Institute Sunner Doctoral Programme in Brisbane lack of funding,negative
3419,sadness,ijoostin Not so good  I think thats my fault though  didnt use buttermilk Recipe was on back of the flour,negative
3421,worry,rookiepaul that doesnt sound like a good situation,negative
3423,worry,steamsmyclams ADalrymple Im not a big fan of Costa  I ended up going to EAT as they have one outside our office,negative
3424,worry,absolutely boiling Got factor 50 on Must not turn orange must not look like oompa lumpa My left shoulder is burnt from yesterday,negative
3425,worry,Waiting for the bus The bus is going to be uncomfortably hot I bet,negative
3427,worry,imnothelz Oh that cant be nice,negative
3428,sadness,kirsty_l I got excited when I thought that exhibit was in Sydney But its not,negative
3429,hate,lordofleisure Will have to its only across the water and all Just damned expensive,negative
3432,worry,Wish someone would by my 90mm Mamiya MF lens Needs the money,negative
3433,sadness,Just got bullied by Dillah  HELP,negative
3434,hate,i cant studyyyyyyyyyyyyyyyyyyyyyyyyy  i have an exam tom,negative
3437,worry,Slept 7pmalmost 10pm didnt fall asleep again until 3am got back up at 5am Aw school,negative
3439,sadness,dam just finished watching Prison Break the final breakomg i dont think ive cried so hard for a showFinally understand the finale,negative
3440,worry,princess_I have to pack up my house today ButIneedhelp,negative
3441,worry,wont be going to the Oxford Internet Institute Summer Doctoral Programme in Brisbane lack of funding,negative
3444,worry,is still waiting,negative
3446,worry,I want to see my friends  Mindless fun No work all play All drunk all walwal All being mean to each other and sleeping in one bed,negative
3448,worry,I failed my maths exam today fxxxmylife,negative
3450,sadness,afaik A LITTLE SAD THAT CROCCOS IS NO LONGER AVAILABLE FOR SALSA WED NIGHTS BUMMERIENJOYED GOING THERE WED NIGHTS,negative
3451,hate,i know i was wrong maybe i shouldnt did all of those fuckin things like that,negative
3453,worry,Cross Country was todayHmmphh my feet hurt,negative
3455,sadness,irrationallogic Yeah daw Awww  Wear a mask na,negative
3458,worry,was doing a hard copy doc reviewwhile writing comments realized ve forgotten writing ie on papercan hardly recognize or read it back,negative
3459,worry,quotsometime around midnightquot by The Airborne Toxic Event literally cannot escape it FML,negative
3460,worry,My cold now seems to me settling on my chest  worried I am sounding like a typical man with flu ,negative
3462,sadness,Enjoying the sun with a heavy heart no depeche this weekend  no spending time with the man I love too double gutted,negative
3464,sadness,has a headache wants to go out but doesnt think its worth it maybe i dont know,negative
3465,worry,stranded  delhi Airport  flight delayed,negative
3466,worry,will b having my last V tomorow   will have2live off of apples n not caffeine  n have2cut down on chocolate bye bye chocy,negative
3468,sadness,Is Sitting Alone In A Very Quiet House ,negative
3469,worry,Has that sinking feeling that its all about to go tts upbracing myself for the comedown,negative
3470,worry,is having brain blockage in musical thoughts,negative
3471,hate,Hey now that Im on a roll everybody in twitterville is sleeping  grrr I never WIN  httpmylocme1Y2J,negative
3472,worry,Cant sleep clowns will eat me,negative
3475,hate,Sick sick sick This sucks i cant even breathe properly,negative
3476,worry,Its far too sticky hot today I do wish my cars air conditioning worked,negative
3477,worry,Aaaa I need to work today Why cant i ever get the weekends off It makes me want to cry,negative
3480,worry,filanfurball sorry bout 2day  bloody typicalgoin 4 a laydown now feel sick againooo this not nice x,negative
3481,sadness,Im up getting ready for skill cant wait to fail my bio final yay ugh honor classes suckkkk  ,negative
3483,sadness,The doggy is sad  cheer up Jessie,negative
3484,sadness,paulshadwell Thanks for trying Done just that and no good  If I cant fathom it Ill take it to Apple Store Sigh,negative
3487,sadness,im sick and sad its cold,negative
3490,hate,sick of having constant bad dreams  grr,negative
3491,worry,epic_zorz_peep count yourself lucky i was gonna say the OTHER word insteadand rsvpsorry i cant come to ur birthdayday,negative
3494,worry,Is feeling like he has a bad flu Yes Bad Flu,negative
3495,worry,Ohhh  only a bit of time left to have an account on the forums I do hope I get to be a leader some day ,negative
3496,worry,i wish i could of been at commencement this yr  i wonder if theyre really going to protest,negative
3497,worry,I would Join you shopping but i have work all weekend  six degrees of seperation is confsuing,negative
3498,worry,isnt singing Oh what a beautiful day though it is from the musical Oklahoma  due to insomnia and a lot of noise outside motelroom,negative
3499,worry,Why am I limited to only being able to sync with 1 MS Exchange account on iPhone   same goes for Outlook Why cant I have more Lame,negative
3500,sadness,Its a beautiful day outside today shame Im stuck in the office with the blinds shut to stop glare,negative
3502,hate,Jenniferlai7 What can you say about JaykIm pretty pissed at pretty much everything right now,negative
3504,worry,quwanaisnotmynm no  the love of my life is so i guess now im definately shooting for good,negative
3506,worry,sofiacoyiuto my macs hard drive crashed then i brought it to powermac they couldnt recover the files  no back up ,negative
3508,sadness,Why am I always the one on time They are always late I wanna sleep I miss Mere,negative
3509,sadness,RedMummy And its such glorious weather too  poor you,negative
3510,worry,So sick gtlt feeling shitty whole body aching Hope I get well before boo boos grad show   sighs,negative
3511,sadness,Never has a 2pm finish looked so enjoyable Pity Im teetotal for another week,negative
3512,worry,Doing accounts revision Boo,negative
3513,sadness,Wide awake and grouchy as fuck,negative
3515,anger,_supernatural_ more Demon Sam I need it to numb the pain  xXx,negative
3516,sadness,i keep coughing my guts up,negative
3517,worry,Why am I limited to only being able to sync with 1 MS Exchange account on iPhone   same goes for Outlook Why httpbitlyetB8H,negative
3518,worry,Really Wish i could see dave from reemerband again missing him already,negative
3519,worry,Its so hot here,negative
3522,sadness,lucyburchell sorry we didnt get a chance to chat at screengrab09 Caught glimpse of you across room but was dragged home prematurely,negative
3523,sadness,torilovesbradie last thursday or yesterday that sucks i missed it  was it at lunch time ox,negative
3527,worry,TVXQUKnow  I feel tired of my work  Cheer for me please,negative
3528,sadness,pntbtrkisses I agree with Dog_Crazy its not worth it  block them amp let Twitter police know about harrassment,negative
3530,sadness,dannymasterson Miss you in that 70s show,negative
3531,sadness,home alone and no one left me any gummy bears,negative
3532,worry,feels guility  sorry bout that  httpplurkcompwyqow,negative
3533,worry,Woke up at 830amnow 1030am and no clue what to do,negative
3535,worry,tomorrow will be my last day in work how sad bye Ange,negative
3536,sadness,Why did I agree to work on this gorgeous day,negative
3537,worry,uhh I wish someone would include me in their follow friday  would be great to get more followers,negative
3540,sadness,sixjaw i can so sympathise with that,negative
3541,sadness,wished didnt spend money last night,negative
3542,worry,what i just missed home  away nooooooooo,negative
3546,worry,will miss jay leno ,negative
3547,sadness,_supernatural_ httptwitpiccom6695k  hhaha now i wanna cry too,negative
3548,sadness,I dont feel well I feel like i could throw up and my throat hurts really bad Sad day,negative
3549,worry,I stung myself with stinging nettles all down my shin,negative
3551,boredom,why im not sleeping  ,negative
3554,sadness,made dentist appointment 9th of June feel sick and nervous already  However Ibprofen Paracetemol and Codeine are my friends sigh,negative
3555,worry,I dreamt someone committed suicide w a drip stand   httptweetsg,negative
3557,worry,I did not twitt yesterday cause it was a very busy day but Ill be back tomorrow  BTW I can not sleep  Im like in zombie mode _,negative
3558,boredom,i think that studying has really started taking its toll,negative
3560,worry,sigh still SEOs are submitting their client sites with part or no contact information on I really dont know how to make them read,negative
3561,worry,brentoli oh no  say it aint so,negative
3564,worry,In the UK with no phone service  oh yea and still sick cough sniff,negative
3565,anger,LeahMul awh thats not good   get better soon,negative
3568,sadness,Off to work now apparently sun shining not a valid excuse to stay home,negative
3570,sadness,i am living in ignorance  ,negative
3573,worry,Fyi putting makeup on under flourescents  FAIL  oh facepeely why must you look so hideous Also wheres my lipstick,negative
3576,worry,JohnGreenaway dammit no one tweet from september noodles is also taken,negative
3577,sadness,Not made it to work  couldnt get up feelin blurgh,negative
3578,worry,It started out so lovely this morning now looks like its gonna chuck it down,negative
3579,worry,exams are the worst mahn 2 to go,negative
3580,hate,trying to draw some mangaanime for our new website  very bad idea   httpbitlyk6iOv,negative
3581,sadness,Such a nice day today but stuck indoors revising  3 weeks and it is all over,negative
3584,sadness,Loving the weather this weekend shame im back into work tomorrow,negative
3586,worry,im not ready for tomorrows competition,negative
3590,sadness,i have the bigggest headache,negative
3594,worry,wants to feel better,negative
3596,worry,fiercemichi i havent got poked much,negative
3600,worry,Parquette1 Haha maybe I should try that The insomnia is kickin my butt,negative
3601,sadness,awe gotta go my mom commands me to sleep already,negative
3602,sadness,Hulu Desktop looks nice but not for my region,negative
3605,worry,Depressing day today have to pack as leaving ridiculously early tomoro,negative
3609,sadness,I knew I shouldnt have confessed to using phone to look up answers in pub quiz A shame is now upon me,negative
3610,sadness,Have been rolling on the bed for the past 2 hours  Still unable to sleep,negative
3611,worry,Good morning tweeps Busy this am but not in a working way,negative
3612,sadness,I had a bad dream an now i cant go to sleep   KEILIGIRL254,negative
3613,sadness,I cant sleep without him nearby,negative
3614,worry,Omg Im a murdere I accidently just killed a spider,negative
3615,hate,Aww I lost 3 followers  FOLLOW ME ,negative
3617,worry,apparently even Novell Moonlight doesnt work on my Jaunty,negative
3618,sadness,BrodyJenner i live in manchester england but still have never been to london,negative
3620,sadness,RedBaff I have popcorn and fruitcake nowbut its just not the same as Chocolate,negative
3622,worry,hazelnutchoc Same as its BS I tell you Ah well better attempt some,negative
3623,sadness,zachsang when nina picked up my call lastnight i didnt know she was talking to me and i like totally didnt answerr,negative
3624,worry,johan__ thank You I almost forgot hoe to type on the keyboard how long I was anway from my PC,negative
3625,sadness,LAST DAY in St Andrews i will spend it on west sands and then packing,negative
3626,worry,lislBR My brother shared his microbes with me,negative
3627,worry,TheSims3 well us Brits have to wait a few more days for it  I thought it was all gonna released at once I guess its worth the wait,negative
3630,hate,dont want to go,negative
3632,hate,nixsight  yes indeed makes it a bitch to try and design universally,negative
3633,worry,dublins98dave me too I am down 400 euro,negative
3635,sadness,Got three shots today   I cant lift my arms,negative
3639,worry,Ahh Im so confused  what can I do I dont wanna run away but can I really handle a real relationship What is love anyways False hope,negative
3641,worry,steve228uk Awh I forgot you had the pox  Hope you get better soon,negative
3644,worry,HelenH20 ugh Tis so warm outside too  unfair I want to go read and pack,negative
3647,sadness,its too early  i wanna go back to sleeep,negative
3649,worry,Still gutted that man utd lost,negative
3652,worry,What a bad day,negative
3653,sadness,feeling very stressed and strung out awake at 450am mind buzzing and Mrs Dr A is not talking to me,negative
3654,worry,simfin part 2 social networking there is even room for people,negative
3657,worry,Omg I want TF2 everybody on my Steam Friends list is playing it,negative
3659,sadness,Ste1987 Feel your pain with the hayfever  forgot to take mine yesterday again,negative
3660,worry,MGChislett  Is there going to be any more TAI TV Ah I hope so,negative
3661,worry,JamanthaLopez it was me the whole time I did a ton of things so u would believe me but u wouldnt listen or let me prove it Or blve me,negative
3662,sadness,Cant believe ER is over,negative
3663,worry,Thinking about someone Now a days I think more and code less  What is it,negative
3664,worry,katemthompson I wish I could still drink it but I had two bad nights with white wine in London and then I was sick for almost a week,negative
3665,worry,Stupid me accidentally gave my honey the Atomic flavored buffalo wings and now his stomach feels just awful Im sorry baby,negative
3666,worry,O Job interview today im really gonna mess this uuuup,negative
3667,worry,naomijade Heavens not good  I can empathise Fingers crossed it doesnt come to anything and you can sleep easy Wishing for the best,negative
3668,worry,eww cant sleep and its 238 am,negative
3672,worry,i need people to talk to me please im very bored  x  follow me,negative
3676,worry,Its times like these that I miss Manila Im not feeling up to myself lately,negative
3677,sadness,No AC the fan doesnt swing our way  we are sweating it out on a hot humid day,negative
3679,worry,Seriously google WTF I dont feel online if I cant get into my inbox,negative
3680,hate,IS ANYONE AWAKE oh my god i am dying here i want to go to SLEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEP ,negative
3684,sadness,dublins98dave me too I am down 400 euro,negative
3685,sadness,AdamBien good luck An me waiting that they are online cant be in JavaONE this year,negative
3686,sadness,Dagnamit latest power twitter update is pants  no clickable links,negative
3687,sadness,Tired tired tired Didnt sleep well last night   Thought too much Slept not much Glad that its almost weekend,negative
3689,worry,Pretty sure my laptop just died 100 HP DV2000 wireless problems constantly tons of heat wont start at all now Fried circuit,negative
3690,worry,Oh man I have been sick all night I feel awful,negative
3692,sadness,Devon has caught and ate a fly I dont know why she swallowed a fly I guess shell die,negative
3693,worry,sianmclachlan Sorry that was a bit negative,negative
3694,hate,gerald_d I cant view anything Gerald Not only am I banned I cant even read the damn place,negative
3695,hate,I am NOT in the mood for a long car drive,negative
3696,worry,mrugeshkarnik oh me still hasnt got around to starting it,negative
3698,sadness,Karina_Escobar some people seem to be getting over it pretty quick  and the guys to me didnt seem to care,negative
3702,worry,Missing Going To Villa Another 2 Months With Out Them,negative
3703,sadness,My friend went to New York without me and all I got was this picture of her and Will Smith  httptwitpiccom669l2,negative
3705,worry,My heads spinning from math started to dream in formulas NOT good,negative
3709,worry,russellprue duh typo error part 2 social networking there isnt even room for people,negative
3710,sadness,my head hurts,negative
3711,sadness,James_Phelps I was sad yesterday1 of the guys from my fave band quit the band  and they replaced him,negative
3712,sadness,Finally Deleted her number from my phone contacts  heartbreak,negative
3717,anger,stuck in stupid Jeuno with flag up  Wish I was in Windy fishing,negative
3720,worry,Mortified could lose my job,negative
3722,sadness,gfalcone601 ohhh ok thats upsetting  sorry for wasting your time xx,negative
3723,worry,I want 2 get my nails done today but according 2 superstition I cant Guess Ill have 2 wait til tomorrow then  off 2 French,negative
3724,sadness,spotibot I am afraid youve had a bit of a fail as the last two recommendations arent available in the UK,negative
3725,sadness,BeckyBuckwild Omg Beckky i love you you shouldve won the 250Gs  i was rootin for you hows things going,negative
3726,worry,dunno where to start so many things to do,negative
3727,worry,someone please tighten some bolts in my brain  s  there are too many parts loose some might even be missing,negative
3729,sadness,ahh yes the obligations of a vampire kept me away from twitterbut now im back amp will try 2 update as much as possiblei lost a donor,negative
3730,worry,bahhhh cold weather is making my teeth hurt,negative
3731,sadness,chescaaaaaa  yeaaaahh,negative
3733,sadness,JackAllTimeLow I wish I could go to your melbourne show but my parents wont let me  cries,negative
3734,worry,ooooh I have a headache  Got to go to work now,negative
3735,sadness,I had a dream that I went to Evo fest but I didnt,negative
3736,sadness,i m totally confused and bored my life must change,negative
3737,sadness,christineknight Poor love  Hope you get to relax somehow on the weekend,negative
3738,sadness,lesley007 Morning Lesleyya making me jealous,negative
3740,boredom,im bored RC is goin maintenance,negative
3741,worry,Morning Forgot my daily booth yesterday shocking I want to sit in the garden today and read but we have a huge bees nest,negative
3742,hate,httpbitly147HEU   dont judge me tucking myself in tonight  mogwai on repeat,negative
3743,boredom,I need something t do like hello Im fucking bored now  um yeh,negative
3744,sadness,waiting for someones SMS its been weeks and nearly a month  ,negative
3745,worry,TaylorKarney Ugh did you just say your friend might have swine flu OMG why,negative
3747,worry,Home Dont think ill wake up at 5 p I had set an alarm for 6 in the kids room amp forgot to turn it off I feel bad about that,negative
3748,sadness,I wish i could sleep past four am on my nights off  good morning,negative
3749,worry,Its this year Cant catch it wont be in NY till Oct 2010   httpbitlyAF8JT,negative
3750,sadness,Want 2 transfer my Naini trip pictures 2my comp so I can upload thm on web bt i dnt hv my USB  Snt few via multimedia  5 Rspic Expnsiv,negative
3753,hate,Getting very frustrated by people who dont know what they want cant wait to go home tonight,negative
3755,worry,jesse_la bens dreams make me so saddddddd  i want them to be togetherrr i swear if this shit gets me bawlinggg so help me,negative
3757,sadness,gemmak500 Know exactly what you mean  Ive lost too many friends I do feel for you all,negative
3758,hate,tweetie Why do I have to enter my registration details every time I update,negative
3760,worry,Really wish I could have gone to bikeradar this weekend,negative
3761,hate,CheskieBear gosh i hate it my school will start in monday too  and my classes will start 600 and end at 1200 ill never had a chance,negative
3763,worry,MYFUTURELIES No way What about Sydney  yeah you guys are like the semiolder version of Short Stack However with the same talent,negative
